FIPS,LAPOP1_10,Pop2010,diet_prevalence
18007,153.0,2326,0.06577815993121239
18009,1936.0,5769,0.3355867568036055
18011,10158.0,35672,0.2847611572101368
18013,450.0,4815,0.09345794392523364
18015,383.0,5966,0.06419711699631243
18017,2451.0,29348,0.08351506065149243
18019,21322.0,63787,0.33426873814413594
18021,5727.0,17262,0.33176920403197774
18023,1609.0,33224,0.04842884661690344
18025,1672.0,10713,0.15607206198077103
18027,2027.0,11408,0.17768232819074334
18029,17130.0,24825,0.6900302114803626
18031,3579.0,25740,0.13904428904428903
18033,12236.0,20957,0.5838621940163191
18035,40048.0,78583,0.5096267640583841
18037,8305.0,34631,0.2398140394444284
18039,62668.0,151262,0.4143010141344158
18041,4750.0,11609,0.40916530278232405
18043,17892.0,39722,0.4504304919188359
18045,1449.0,13335,0.10866141732283464
18047,1717.0,3895,0.44082156611039797
18049,2269.0,10744,0.21118763961280715
18051,1534.0,15532,0.09876384238990471
18053,12080.0,52445,0.23033654304509485
18055,4707.0,20172,0.233343248066627
18057,140899.0,255045,0.5524476072849889
18059,25288.0,44669,0.5661196803152074
18061,15.0,18093,0.00082904990880451
18063,74971.0,113570,0.660130316104605
18065,8995.0,25698,0.35002723947388903
18067,22315.0,58968,0.3784255867589201
18069,10135.0,32499,0.3118557494076741
18071,13989.0,38957,0.3590882254793747
18073,4553.0,18937,0.24042879019908117
18075,5189.0,8975,0.5781615598885794
18077,2687.0,24616,0.1091566460838479
18079,7201.0,17826,0.403960507124425
18081,43828.0,86527,0.5065239751753788
18083,3297.0,29612,0.11133999729839254
18085,15059.0,31361,0.4801823921431077
18087,1920.0,5086,0.37750688163586316
18089,170679.0,381291,0.44763448389812505
18091,26713.0,64361,0.41504948649026585
18093,3305.0,43362,0.07621880909552142
18095,46555.0,93244,0.49928145510703104
18097,294164.0,722883,0.40693168880717906
18099,7016.0,28408,0.24697268375105605
18101,1099.0,6534,0.16819712274257728
18103,7011.0,22071,0.317656653527253
18105,25288.0,91900,0.27516866158868336
18107,3953.0,30241,0.13071657683277668
18109,19767.0,39918,0.49519013978656246
18111,2076.0,11943,0.1738256719417232
18113,4303.0,13078,0.3290258449304175
18117,218.0,10184,0.02140612725844462
18119,152.0,8967,0.016951042712166835
18121,3274.0,14194,0.23066084260955333
18123,5533.0,16988,0.32570049446668237
18125,334.0,6544,0.05103911980440098
18127,66469.0,111414,0.5965946828944297
18129,8199.0,20264,0.40460915909988154
18131,1271.0,13402,0.09483659155349948
18133,4533.0,25687,0.17647058823529413
18135,4619.0,23544,0.19618586476384642
18137,1249.0,13269,0.09412917326098424
18139,2254.0,17392,0.1295998160073597
18141,84764.0,193326,0.43845111366293205
18143,4341.0,9488,0.45752529510961215
18145,7371.0,25438,0.28976334617501376
18147,28.0,6697,0.004180976556667164
18149,478.0,6372,0.07501569365976146
18151,10551.0,17484,0.6034660260809883
18153,3409.0,19024,0.17919470142977292
18155,488.0,3411,0.14306654939900323
18157,69390.0,144615,0.4798257442174048
18159,3567.0,9508,0.37515776188472866
18163,68118.0,148436,0.45890484788056807
18165,769.0,7705,0.09980532121998702
18167,41840.0,72838,0.5744254372717538
18169,6002.0,25243,0.23776888642395913
18171,545.0,8508,0.06405735778091208
18173,23051.0,44947,0.5128484659710325
18175,2607.0,16554,0.15748459586806815
18177,23735.0,50315,0.47172811288880057
18179,9186.0,20144,0.45601667990468625
18181,495.0,15528,0.03187789799072643
18183,1512.0,15745,0.09603048586852969
19001,617.0,4635,0.1331175836030205
19003,259.0,4029,0.06428394142467113
19005,1559.0,9022,0.17279982265573043
19007,2029.0,12887,0.15744548770078373
19009,453.0,3787,0.11961975178241352
19011,4427.0,23346,0.18962563179988007
19013,36086.0,96241,0.37495454120385285
19015,2661.0,18706,0.14225382230300437
19017,2417.0,13433,0.17993002307749573
19019,2961.0,10923,0.271079373798407
19021,3367.0,20260,0.16618953603158934
19023,1023.0,8056,0.12698609731876861
19025,2890.0,7272,0.3974147414741474
19027,1855.0,20816,0.0891141429669485
19029,4013.0,11346,0.3536929314295787
19031,4173.0,18499,0.22557976106816585
19033,9551.0,37567,0.2542390928208268
19035,2813.0,12072,0.2330185553346587
19037,1571.0,9661,0.16261256598695786
19039,856.0,9286,0.09218177902218393
19041,2475.0,16667,0.14849703005939882
19043,454.0,5627,0.08068242402701262
19045,14595.0,40500,0.3603703703703704
19047,5481.0,17096,0.32060131024801125
19049,14600.0,41551,0.3513754181608144
19051,956.0,8753,0.10921969610419285
19053,833.0,6322,0.1317621006010756
19055,2009.0,14586,0.13773481420540243
19057,12123.0,36171,0.33515799950236375
19059,1399.0,10707,0.1306621836181937
19061,21777.0,70685,0.3080851665841409
19063,3224.0,10302,0.3129489419530188
19065,842.0,15710,0.0535964353914704
19067,3625.0,16303,0.2223517144083911
19069,2103.0,10680,0.19691011235955055
19071,5656.0,7441,0.7601128880526811
19073,1735.0,9336,0.18583976006855185
19077,1241.0,10954,0.11329194814679569
19079,1568.0,12639,0.12406044782023894
19081,1094.0,4781,0.2288224220874294
19083,1504.0,11964,0.12571046472751587
19085,2947.0,14928,0.19741425509110397
19087,6774.0,20145,0.3362620997766195
19089,3615.0,9566,0.37790089901735313
19091,2409.0,9815,0.24544065206316862
19093,89.0,4711,0.018891954998938653
19095,841.0,11164,0.07533142242923684
19097,4764.0,16238,0.2933858849612021
19099,5964.0,36842,0.1618804625156072
19101,3118.0,16843,0.18512141542480556
19103,11214.0,77220,0.14522144522144523
19105,3217.0,20638,0.15587750751041768
19107,2672.0,10511,0.2542098753686614
19109,2908.0,15543,0.18709386862253105
19111,10144.0,33604,0.3018688251398643
19113,61577.0,171265,0.3595422298776749
19115,130.0,8135,0.015980331899200985
19117,2450.0,8898,0.27534277365700155
19119,1478.0,8262,0.17889130961026387
19121,3095.0,15679,0.19739779322660883
19123,5723.0,22381,0.2557079665787945
19125,5308.0,22776,0.23305233579206183
19127,11421.0,40648,0.28097323361543003
19129,2000.0,15059,0.13281094362175444
19131,2398.0,10776,0.22253155159613958
19133,1510.0,9243,0.16336687222763172
19135,708.0,7970,0.08883312421580929
19137,2222.0,10740,0.2068901303538175
19139,7264.0,31411,0.23125656617108656
19141,1721.0,10591,0.16249645925786044
19143,1916.0,6462,0.2965026307644692
19145,1698.0,12474,0.13612313612313612
19147,2304.0,9421,0.24456002547500266
19149,3971.0,24986,0.15892900024013448
19151,1632.0,7310,0.22325581395348837
19153,83600.0,280171,0.2983891980254916
19155,28526.0,56004,0.5093564745375331
19157,1158.0,15757,0.07349114679190201
19159,560.0,5131,0.10914051841746249
19161,1154.0,5359,0.21533868259003544
19163,22927.0,96545,0.23747475270599203
19165,2671.0,9754,0.2738363748205864
19167,523.0,25955,0.02015026006549798
19169,20727.0,66223,0.3129879347054649
19171,2731.0,9418,0.28997664047568483
19173,266.0,6317,0.042108595852461614
19175,2773.0,12534,0.2212382320089357
19177,1838.0,7570,0.2428005284015852
19179,17945.0,35625,0.503719298245614
19181,13022.0,43162,0.30170056994578565
19183,1927.0,21704,0.08878547733136749
19185,2560.0,6403,0.39981258784944557
19187,12289.0,33233,0.36978304697138387
19189,850.0,3979,0.21362151294295048
19191,2256.0,17762,0.12701272379236572
19193,19603.0,74157,0.26434456625807407
19195,617.0,7598,0.08120558041589893
19197,1642.0,13229,0.12412124877163806
20001,2064.0,8377,0.24638892204846605
20003,1499.0,8102,0.18501604542088373
20005,4857.0,16924,0.2869888915150083
20007,560.0,4861,0.11520263320304464
20009,9523.0,23726,0.4013740200623788
20011,4179.0,11771,0.3550250615920483
20013,3767.0,9984,0.3773036858974359
20015,17737.0,52920,0.3351662887377173
20017,2615.0,2790,0.9372759856630825
20019,1344.0,3669,0.36631234668847096
20021,10030.0,21603,0.4642873674952553
20023,872.0,2726,0.31988261188554656
20025,2215.0,2215,1.0
20027,2628.0,8535,0.307908611599297
20029,3497.0,9533,0.3668310080772055
20031,5087.0,8601,0.5914428554819207
20033,337.0,1891,0.17821258593336858
20035,10348.0,33551,0.3084259783613007
20037,11785.0,26762,0.44036320155444286
20039,825.0,1104,0.7472826086956522
20041,2774.0,17186,0.16141045036657745
20043,2594.0,7945,0.32649465072372563
20045,24440.0,82954,0.29462111531692264
20047,477.0,1512,0.31547619047619047
20049,1062.0,2882,0.3684941013185288
20051,6102.0,25585,0.23849912057846395
20053,2031.0,6497,0.3126058180698784
20055,8066.0,28072,0.2873325733827301
20057,8078.0,28737,0.28110101959146744
20059,12267.0,25992,0.47195290858725764
20061,12685.0,34362,0.3691577905826203
20063,2626.0,2695,0.9743970315398887
20065,576.0,996,0.5783132530120482
20067,1699.0,7829,0.21701366713501086
20069,2734.0,6006,0.45521145521145523
20071,172.0,1247,0.13793103448275862
20073,3245.0,6689,0.48512483181342503
20075,417.0,2690,0.1550185873605948
20077,1559.0,3629,0.42959492973270874
20079,1414.0,30073,0.04701892062647558
20081,870.0,4256,0.20441729323308272
20083,612.0,1916,0.31941544885177453
20085,2698.0,13462,0.20041598573763186
20087,207.0,4030,0.051364764267990075
20089,823.0,3077,0.2674683132921677
20091,105376.0,402892,0.26154900072476
20093,350.0,3977,0.08800603469952226
20095,3329.0,7858,0.42364469330618476
20097,1015.0,2553,0.3975714845280063
20099,5223.0,14995,0.34831610536845614
20101,390.0,1750,0.22285714285714286
20103,34915.0,59275,0.5890341628005061
20105,1024.0,3241,0.31595186670780623
20107,1543.0,9656,0.1597970173985087
20109,503.0,2756,0.18251088534107401
20111,5912.0,30694,0.19261093373297714
20113,7864.0,29180,0.26949965729952025
20115,3001.0,12660,0.23704581358609794
20117,3706.0,10117,0.3663141247405357
20119,2333.0,2751,0.8480552526354053
20121,8423.0,21448,0.3927172696754942
20123,2075.0,6373,0.32559234269574766
20125,8682.0,22639,0.38349750430672735
20127,1952.0,3407,0.572938068682125
20129,845.0,3233,0.2613671512527065
20131,3112.0,10178,0.30575751621143643
20133,2376.0,16512,0.1438953488372093
20135,834.0,3107,0.26842613453492115
20137,1265.0,5671,0.22306471521777466
20139,2291.0,11904,0.19245631720430106
20141,892.0,3858,0.23120787973043028
20143,1567.0,6091,0.2572648169430307
20145,2443.0,6973,0.3503513552273053
20147,2212.0,5642,0.3920595533498759
20149,2273.0,16055,0.14157583307380878
20151,3086.0,9656,0.3195940347970174
20153,899.0,2519,0.3568876538308853
20155,18781.0,45438,0.4133324530128967
20157,1265.0,2806,0.45081967213114754
20159,2575.0,10083,0.2553803431518397
20161,38077.0,60502,0.6293510958315428
20163,750.0,5181,0.1447596988998263
20165,986.0,3307,0.298155427880254
20167,2208.0,6970,0.31678622668579626
20169,11134.0,55606,0.20023019098658418
20171,1206.0,4936,0.24432739059967584
20173,138238.0,347733,0.3975406418142655
20175,3591.0,22952,0.1564569536423841
20177,42434.0,114435,0.37081312535500505
20179,880.0,1221,0.7207207207207207
20181,4704.0,6010,0.7826955074875208
20183,1440.0,2051,0.7020965382740126
20185,1129.0,4437,0.2544512057696642
20187,236.0,2235,0.10559284116331097
20189,1745.0,5724,0.3048567435359888
20191,3287.0,18861,0.17427495890991995
20193,5300.0,7900,0.6708860759493671
20195,539.0,3001,0.17960679773408864
20197,2948.0,7053,0.4179781653197221
20199,487.0,1485,0.32794612794612793
20201,2942.0,5799,0.5073288498016899
20203,258.0,2234,0.11548791405550582
20205,1827.0,6646,0.27490219681011135
20207,614.0,1720,0.3569767441860465
20209,45501.0,100176,0.45421058936272163
21001,1206.0,8603,0.1401836568638847
21003,4336.0,19956,0.21727801162557628
21005,1669.0,9606,0.1737455756818655
21007,2.0,4259,0.00046959380136182204
21009,6556.0,23701,0.2766128011476309
21011,197.0,7983,0.02467743955906301
21013,4010.0,20345,0.1971000245760629
21015,59192.0,100690,0.5878637401926706
21017,5335.0,12173,0.4382650127330978
21019,16951.0,36707,0.4617920287683548
21021,6154.0,18754,0.3281433294230564
21023,48.0,4096,0.01171875
21025,2994.0,9664,0.30980960264900664
21027,2280.0,14794,0.1541165337298905
21029,33638.0,53887,0.6242321895819029
21031,1303.0,7941,0.16408512781765522
21033,217.0,7747,0.028010842906931715
21035,6140.0,19876,0.3089152747031596
21037,35334.0,68901,0.5128227456785823
21039,404.0,5104,0.07915360501567398
21043,2173.0,6288,0.3455788804071247
21045,1514.0,9464,0.15997464074387152
21047,24554.0,60738,0.40426092396852054
21049,5999.0,22798,0.26313711729099043
21051,5481.0,19069,0.28742985998217
21053,164.0,6867,0.023882335808941314
21055,1104.0,9315,0.11851851851851852
21057,134.0,6856,0.019544924154025672
21059,18234.0,59754,0.3051511195903203
21061,665.0,5873,0.11323003575685339
21065,9.0,1427,0.006306937631394534
21067,61143.0,197198,0.3100589255469122
21069,947.0,11227,0.08435022713102343
21071,2525.0,5536,0.45610549132947975
21073,12228.0,41230,0.2965801600776134
21075,6.0,3011,0.0019926934573231483
21081,1198.0,2181,0.5492893168271435
21083,7525.0,22680,0.3317901234567901
21085,5057.0,14877,0.3399206829333871
21087,1135.0,7198,0.15768268963601
21089,7436.0,27834,0.267155277717899
21091,1581.0,5094,0.31036513545347466
21093,29278.0,79581,0.36790188612859853
21095,1828.0,9111,0.2006365931291845
21097,2932.0,13242,0.2214167044253134
21099,1647.0,13197,0.12480109115708116
21101,4485.0,36687,0.12225038842096655
21103,554.0,8955,0.061864879955332214
21105,183.0,4902,0.03733170134638923
21107,9123.0,23453,0.3889907474523515
21109,1089.0,8446,0.12893677480464125
21111,164461.0,554984,0.2963346691075779
21113,12166.0,36588,0.3325133923690828
21115,736.0,2681,0.2745244311823946
21117,58147.0,117496,0.4948849322530129
21119,142.0,5308,0.026752072343632253
21121,8906.0,20866,0.42681874820281795
21123,2692.0,8716,0.3088572739788894
21125,14414.0,39623,0.36377861343159273
21127,1474.0,6485,0.22729375481881264
21129,2.0,4788,0.0004177109440267335
21131,950.0,11310,0.08399646330680813
21135,161.0,2089,0.07707036859741503
21137,4399.0,15421,0.28526035925037285
21139,1468.0,9519,0.15421788002941486
21141,2643.0,8356,0.3162996649114409
21143,274.0,1870,0.146524064171123
21145,25492.0,57786,0.4411449139930087
21147,522.0,11274,0.04630122405534859
21149,314.0,6447,0.04870482394912362
21151,21349.0,49860,0.4281789009225832
21153,318.0,13333,0.023850596264906623
21155,2912.0,8239,0.35344095157179267
21157,2898.0,11685,0.24801026957637998
21159,254.0,9094,0.02793050362876622
21161,3069.0,9395,0.326663118680149
21163,4741.0,7090,0.668688293370945
21165,67.0,3758,0.017828632251197445
21167,3142.0,17989,0.17466229362388125
21169,80.0,10099,0.007921576393702346
21171,381.0,4046,0.09416707859614434
21173,3857.0,5767,0.6688052713715971
21175,1059.0,8957,0.11823155074243609
21177,4245.0,16074,0.2640910787607316
21179,1681.0,9805,0.171443141254462
21181,42.0,2085,0.02014388489208633
21183,1635.0,11422,0.14314480826475223
21185,23375.0,28734,0.813496206584534
21187,1007.0,7800,0.1291025641025641
21189,108.0,2143,0.050396640223985066
21191,86.0,7866,0.010933129926264938
21193,314.0,6024,0.05212483399734396
21195,92.0,3164,0.029077117572692796
21197,0.0,6453,0.0
21199,14920.0,39423,0.3784592750424879
21201,1706.0,2282,0.747589833479404
21203,78.0,6556,0.011897498474679682
21205,420.0,5395,0.0778498609823911
21207,712.0,8777,0.08112111199726559
21209,11088.0,36098,0.30716383179123496
21211,274.0,13343,0.020535112043768268
21213,3099.0,11029,0.2809864901622994
21217,2007.0,9938,0.2019521030388408
21219,919.0,3080,0.29837662337662335
21221,1287.0,14339,0.08975521305530372
21225,5022.0,10223,0.4912452313410936
21227,18236.0,74495,0.244794952681388
21229,1894.0,5012,0.3778930566640064
21231,4029.0,16750,0.24053731343283583
21233,3776.0,9625,0.39231168831168833
21235,1516.0,18108,0.08371990280538988
21237,412.0,3273,0.1258783990223037
21239,11101.0,17228,0.6443580218249362
22001,4092.0,35862,0.11410406558474151
22003,7236.0,25764,0.2808570097810899
22005,45353.0,88364,0.5132520030781766
22007,208.0,15749,0.013207187757952887
22009,8645.0,31623,0.2733769724567562
22011,19901.0,35654,0.5581701912828855
22013,5115.0,14353,0.3563714902807775
22015,30225.0,102459,0.29499604719936756
22017,88708.0,200853,0.4416563357281196
22019,65763.0,182657,0.36003547632995175
22021,800.0,10132,0.07895775759968417
22023,1750.0,6839,0.25588536335721596
22025,3669.0,7746,0.4736638264910922
22027,2976.0,14690,0.2025867937372362
22029,7666.0,16509,0.4643527772730026
22031,7192.0,23516,0.3058343255655724
22033,126908.0,338461,0.37495605106644486
22035,2606.0,7759,0.3358680242299265
22037,296.0,8406,0.035212943135855344
22039,3224.0,20403,0.15801597804244474
22041,5370.0,16451,0.32642392559722816
22043,4348.0,11792,0.3687245590230665
22045,11329.0,62046,0.18259033620217258
22047,1719.0,23179,0.07416195694378533
22049,3402.0,12775,0.2663013698630137
22051,57037.0,197866,0.28826074211840336
22053,4940.0,31594,0.156358802304235
22055,60611.0,173596,0.3491497499942395
22057,25802.0,66156,0.3900175343128363
22059,3366.0,14890,0.22605775688381463
22061,15955.0,41800,0.3816985645933014
22063,35940.0,72549,0.49538932307819544
22065,689.0,12093,0.056975109567518396
22067,6397.0,27979,0.22863576253618786
22069,11019.0,32455,0.33951625327376367
22071,60347.0,139489,0.43262909620113416
22073,50940.0,112746,0.45181203767761163
22075,12651.0,21616,0.5852609178386381
22077,6648.0,14558,0.45665613408435224
22079,53428.0,109566,0.4876330248434733
22081,1084.0,4936,0.21961102106969205
22083,2491.0,18571,0.13413386462764526
22085,6701.0,21980,0.30486806187443133
22087,12779.0,23614,0.5411620225290082
22089,24922.0,46476,0.5362337550563732
22091,674.0,4061,0.16596897315932035
22093,5215.0,17382,0.3000230123115867
22095,18193.0,36297,0.5012259966388407
22097,16443.0,53965,0.3046974891133142
22099,7675.0,19768,0.3882537434237151
22101,12543.0,45478,0.27580368529838606
22103,76599.0,179196,0.42745931828835465
22105,47005.0,79640,0.5902184831742843
22107,3091.0,5252,0.5885376999238385
22109,29418.0,96925,0.30351302553520765
22111,8318.0,22721,0.3660930416795035
22113,5244.0,34814,0.15062905727580858
22115,25800.0,42005,0.6142125937388406
22117,3965.0,35227,0.11255571010872342
22119,11727.0,41207,0.28458757007304586
22121,4491.0,18335,0.2449413689664576
22123,546.0,11604,0.04705274043433299
22125,5957.0,8751,0.6807222031767798
22127,2372.0,12860,0.18444790046656298
23001,9957.0,30819,0.32307991823225934
23003,7800.0,38472,0.20274485339987525
23005,59105.0,135016,0.4377629318006755
23007,3957.0,21801,0.18150543553048026
23009,2177.0,13644,0.15955731457050717
23011,6342.0,37232,0.17033734422002578
23013,3194.0,25736,0.1241063102269195
23015,907.0,8906,0.10184145519874242
23017,8727.0,31548,0.27662609357170026
23019,24131.0,77944,0.30959406753566665
23021,780.0,10458,0.07458405048766495
23023,3783.0,21358,0.1771233261541343
23025,4859.0,17181,0.28281240905651595
23027,4383.0,12637,0.34683864841338924
23029,3641.0,20606,0.1766961079297292
23031,34111.0,77413,0.44063658558640023
24001,22797.0,43971,0.5184553455686702
24003,181107.0,455585,0.39752625744921366
24005,175789.0,498699,0.3524951924908612
24009,34258.0,45501,0.7529065295268236
24011,3039.0,11312,0.26865275813295614
24013,49324.0,91364,0.5398625279103366
24015,24953.0,41908,0.5954233081989119
24017,54848.0,104554,0.5245901639344263
24019,4519.0,26873,0.16816135154244036
24021,60440.0,126331,0.4784257229025338
24023,4241.0,15915,0.2664781652529061
24025,69125.0,174815,0.39541801332837573
24027,64737.0,218419,0.29638905040312424
24029,337.0,10619,0.031735568320934174
24031,194617.0,572190,0.3401265313969136
24033,207576.0,549663,0.37764230082796185
24035,11215.0,19890,0.5638511814982403
24037,22864.0,46365,0.49313059419820987
24039,4837.0,8304,0.582490366088632
24041,5167.0,14714,0.35116215848851434
24043,42244.0,99168,0.42598418844788644
24045,29361.0,65570,0.44778099740735094
24047,15775.0,36058,0.43748960008874593
24510,28080.0,130068,0.21588707445336286
25001,110200.0,181930,0.6057274776012752
25003,40596.0,86174,0.4710933692296981
25005,144928.0,325988,0.44458078211467905
25007,5322.0,16535,0.32186271545207135
25009,223447.0,513556,0.43509763297478754
25011,13616.0,36055,0.37764526417972544
25013,110392.0,309142,0.3570915631004522
25015,73488.0,125548,0.5853378787396055
25017,370258.0,865889,0.4276044620037903
25019,1386.0,9008,0.1538632326820604
25021,239473.0,554283,0.4320410331906264
25023,206118.0,363066,0.5677149609161971
25025,7028.0,81813,0.08590321831493772
25027,275294.0,536929,0.512719558824351
26001,1709.0,9461,0.18063629637459042
26003,1225.0,9601,0.12759087595042184
26005,23160.0,40119,0.5772825843116728
26007,4708.0,26300,0.17901140684410646
26009,39.0,8388,0.004649499284692418
26011,1.0,3441,0.0002906131938390003
26013,1366.0,8860,0.15417607223476298
26015,19.0,4869,0.00390223865270076
26017,13857.0,62962,0.22008513071376387
26021,39467.0,94612,0.41714581659831734
26023,6157.0,18182,0.3386316136838632
26025,39610.0,96581,0.41012207369979603
26027,6971.0,12245,0.5692935892200899
26029,371.0,5041,0.07359650862924023
26031,2461.0,16727,0.14712739881628506
26033,7634.0,26200,0.2913740458015267
26035,843.0,13114,0.06428244624065883
26037,25734.0,42098,0.611287947170887
26039,906.0,8511,0.10645047585477617
26041,5677.0,28824,0.19695392728281988
26043,6718.0,16941,0.39655274186883893
26045,33307.0,71315,0.4670405945453271
26047,7721.0,29926,0.2580030742498162
26049,152931.0,322085,0.47481565425275934
26051,3365.0,12957,0.2597051786679015
26053,2471.0,11057,0.2234783395134304
26055,14815.0,40016,0.37022690923630547
26057,16808.0,25995,0.6465858819003655
26059,2509.0,17698,0.14176743134817493
26061,3831.0,24477,0.15651427871062631
26063,6995.0,17434,0.4012274865205919
26065,106764.0,208038,0.5131947048135437
26067,17433.0,23145,0.7532080362929359
26069,3351.0,13838,0.24215927157103628
26071,1657.0,9069,0.1827103318998787
26073,6441.0,42528,0.15145316027088035
26075,48665.0,97189,0.5007253907335192
26077,75749.0,171126,0.44265044470156495
26079,790.0,7593,0.1040431976820756
26081,122558.0,348314,0.35186067743472843
26083,630.0,2156,0.2922077922077922
26085,165.0,8755,0.018846373500856654
26087,6588.0,17235,0.3822454308093995
26089,1246.0,9318,0.13371968233526507
26091,28799.0,51807,0.5558901306773216
26093,52267.0,84175,0.620932580932581
26095,1889.0,6631,0.2848740763082491
26097,3850.0,11113,0.3464411050121479
26099,229347.0,583162,0.3932817981967275
26101,2367.0,13330,0.17756939234808702
26103,11481.0,49412,0.23235246498826195
26105,7389.0,20988,0.3520583190394511
26107,9799.0,22940,0.4271578029642546
26109,3821.0,21061,0.18142538341009448
26111,16208.0,47547,0.3408837571245294
26113,632.0,6787,0.09311919846765876
26115,24136.0,53331,0.4525697999287469
26117,1580.0,5566,0.2838663312971613
26119,377.0,5913,0.06375782174868933
26121,74103.0,119074,0.6223272922720325
26123,2082.0,9321,0.22336659156742839
26125,363394.0,868202,0.41855927537600696
26127,2459.0,9355,0.26285408872260824
26129,11.0,5902,0.0018637749915282956
26131,2321.0,6780,0.34233038348082595
26133,12.0,8562,0.001401541695865452
26135,138.0,6896,0.020011600928074247
26137,8506.0,18572,0.45800129226793024
26139,82797.0,182796,0.45294754808639137
26141,3110.0,13376,0.23250598086124402
26143,3259.0,8947,0.36425617525427517
26145,60220.0,130115,0.4628213503439265
26147,58183.0,93163,0.6245290512327856
26149,9300.0,28013,0.33198871952307857
26151,6155.0,14698,0.41876445774935367
26153,3901.0,8485,0.45975250441956395
26155,19298.0,38244,0.5046020290764565
26157,8541.0,29484,0.2896825396825397
26159,3751.0,9438,0.3974358974358974
26161,86765.0,195737,0.4432733719225287
26163,269971.0,754167,0.3579724384652206
26165,8128.0,28047,0.2897992655185938
27001,5476.0,12934,0.42338023813205505
27003,126568.0,249046,0.5082113344522698
27005,11218.0,27139,0.41335347654666715
27007,14360.0,37928,0.37861210715039023
27009,11536.0,35429,0.3256089644076886
27011,2023.0,3290,0.6148936170212767
27013,24889.0,50050,0.4972827172827173
27015,4452.0,18262,0.24378490855328003
27017,6675.0,30218,0.22089483089549275
27019,34859.0,71944,0.48452963415990213
27021,3956.0,23949,0.1651843500772475
27023,2019.0,8146,0.24785170635894918
27025,20834.0,42479,0.49045410673509265
27027,11335.0,45333,0.2500386032250237
27029,3404.0,6007,0.5666722157482936
27031,1628.0,5176,0.31452859350850076
27033,1027.0,8524,0.12048334115438761
27035,8393.0,34397,0.24400383754397187
27037,137994.0,336601,0.4099631314226636
27039,2811.0,15596,0.18023852269812773
27041,8894.0,27068,0.3285798729126644
27043,1822.0,9751,0.18685263049943596
27045,567.0,12781,0.04436272592128941
27047,7406.0,24787,0.29878565377012145
27049,6619.0,22576,0.2931874557051736
27051,2654.0,6018,0.44101030242605516
27053,293796.0,679036,0.43266630929729794
27055,2610.0,15440,0.16904145077720206
27057,4721.0,17480,0.2700800915331808
27059,12687.0,24682,0.5140183129406045
27061,11428.0,36593,0.3123001666985489
27063,1791.0,10266,0.1744593804792519
27065,1928.0,16239,0.11872652256912372
27067,16794.0,31607,0.5313379947479988
27069,1178.0,4552,0.2587873462214411
27071,5316.0,13311,0.39936894297949066
27073,826.0,7259,0.11378977820636452
27075,1262.0,10866,0.11614209460703111
27077,1666.0,4045,0.4118665018541409
27079,1395.0,8656,0.16115988909426987
27081,721.0,5896,0.12228629579375848
27083,10355.0,23723,0.4364962272899718
27085,17345.0,26588,0.6523619678050249
27087,1905.0,5413,0.35193053759467946
27089,5754.0,9439,0.6095984744146625
27091,6484.0,18253,0.35522927737906096
27093,6090.0,23300,0.2613733905579399
27095,2038.0,11493,0.17732532846080223
27097,10299.0,33198,0.310229531899512
27099,7351.0,27997,0.2625638461263707
27101,1264.0,5365,0.23560111835973904
27103,14697.0,32727,0.44907874232285266
27105,6309.0,21378,0.2951164748807185
27107,1781.0,6852,0.2599241097489784
27109,28886.0,92336,0.31283573037601803
27111,13423.0,47183,0.28448805713922387
27113,2532.0,11332,0.22343805153547477
27115,3576.0,26277,0.13608859458842334
27117,2955.0,9596,0.3079408086702793
27119,10544.0,31600,0.33367088607594936
27121,1369.0,7671,0.17846434623908225
27123,105838.0,336268,0.314743002605065
27125,4056.0,4089,0.991929567131328
27127,6241.0,16059,0.3886294289806339
27129,4997.0,12415,0.40249697946033025
27131,11788.0,35966,0.32775398987933047
27133,2045.0,9687,0.21110767007329412
27135,5911.0,15629,0.3782071789621857
27137,54638.0,154758,0.3530544462967989
27139,37783.0,95950,0.39377800937988533
27141,14427.0,31706,0.4550242856241721
27143,498.0,3640,0.13681318681318683
27145,38110.0,111158,0.34284531927526585
27147,11297.0,28263,0.3997098680253335
27149,1267.0,5732,0.22103977669225403
27151,2525.0,9783,0.2581007870796279
27153,8058.0,21642,0.3723315774882174
27155,551.0,3558,0.15486228218100057
27157,2275.0,18878,0.12051064731433414
27159,1018.0,8967,0.11352737816438051
27161,7769.0,19136,0.40598871237458195
27163,109180.0,184599,0.5914441573356302
27165,375.0,11211,0.03344929087503345
27167,1915.0,6576,0.2912104622871046
27169,6248.0,40799,0.153141008358048
27171,32285.0,68259,0.47297792232526115
27173,3375.0,10438,0.3233378041770454
28001,9127.0,28690,0.31812478215406065
28003,6992.0,23331,0.2996871115682997
28005,1831.0,13131,0.13944101743964663
28007,5300.0,19564,0.2709057452463709
28009,3120.0,8729,0.3574292587925306
28011,17388.0,31035,0.5602706621556307
28013,468.0,10474,0.04468206988734008
28015,5949.0,10597,0.5613852977257714
28017,1632.0,9765,0.16712749615975422
28019,1104.0,6962,0.15857512209135305
28021,1237.0,8141,0.15194693526593783
28023,2267.0,7906,0.2867442448773084
28025,4217.0,16374,0.25754244534017345
28027,5823.0,20854,0.2792270068092452
28029,8396.0,29449,0.2851030595266393
28033,78486.0,130144,0.6030704450454881
